run_id,video_id,frame_idx,track_id,cls_id,conf,x1,y1,x2,y2
7b6f2cec8383,cyclar_data_29a,165,42,2,0.9046899080276489,4,375,742,972
7b6f2cec8383,cyclar_data_29a,166,28,2,0.8846482634544373,847,507,1083,661
7b6f2cec8383,cyclar_data_29a,166,42,2,0.8970757126808167,4,379,750,969
7b6f2cec8383,cyclar_data_29a,167,28,2,0.9086939096450806,852,508,1091,662
7b6f2cec8383,cyclar_data_29a,167,42,2,0.8974434733390808,4,383,756,967
7b6f2cec8383,cyclar_data_29a,168,28,2,0.9043478965759277,855,507,1095,662
7b6f2cec8383,cyclar_data_29a,168,42,2,0.9107335209846497,1,386,764,965
7b6f2cec8383,cyclar_data_29a,169,28,2,0.882519006729126,858,505,1097,660
7b6f2cec8383,cyclar_data_29a,169,42,2,0.9073877930641174,0,393,769,965
7b6f2cec8383,cyclar_data_29a,170,28,2,0.9007202982902527,860,504,1101,659
7b6f2cec8383,cyclar_data_29a,170,42,2,0.9170418977737427,0,399,773,967
7b6f2cec8383,cyclar_data_29a,171,28,2,0.9058313369750977,861,505,1103,661
7b6f2cec8383,cyclar_data_29a,171,42,2,0.9104412198066711,1,408,774,966
7b6f2cec8383,cyclar_data_29a,172,28,2,0.8975135087966919,864,509,1105,664
7b6f2cec8383,cyclar_data_29a,172,42,2,0.9171482920646667,1,414,775,967
7b6f2cec8383,cyclar_data_29a,173,28,2,0.9015477299690247,865,514,1107,670
7b6f2cec8383,cyclar_data_29a,173,42,2,0.9197633862495422,1,418,777,969
7b6f2cec8383,cyclar_data_29a,174,28,2,0.8932870030403137,866,519,1109,678
7b6f2cec8383,cyclar_data_29a,174,42,2,0.9214709401130676,1,419,774,970
7b6f2cec8383,cyclar_data_29a,175,28,2,0.8825459480285645,865,523,1109,681
7b6f2cec8383,cyclar_data_29a,175,42,2,0.9226575493812561,1,419,772,969
7b6f2cec8383,cyclar_data_29a,176,28,2,0.8986930847167969,865,526,1110,685
7b6f2cec8383,cyclar_data_29a,176,42,2,0.9213700294494629,1,419,776,967
7b6f2cec8383,cyclar_data_29a,177,28,2,0.9008567929267883,863,527,1109,687
7b6f2cec8383,cyclar_data_29a,177,42,2,0.9162091016769409,0,418,776,943
7b6f2cec8383,cyclar_data_29a,178,28,2,0.8900177478790283,859,525,1107,686
7b6f2cec8383,cyclar_data_29a,178,42,2,0.9273513555526733,0,415,772,947
7b6f2cec8383,cyclar_data_29a,179,28,2,0.8794097900390625,853,522,1103,683
7b6f2cec8383,cyclar_data_29a,179,42,2,0.9211139678955078,0,413,768,942
7b6f2cec8383,cyclar_data_29a,180,28,2,0.8866989016532898,845,519,1096,680
7b6f2cec8383,cyclar_data_29a,180,42,2,0.9247890710830688,0,412,761,950
7b6f2cec8383,cyclar_data_29a,181,28,2,0.8908666372299194,838,516,1090,677
7b6f2cec8383,cyclar_data_29a,181,42,2,0.9294078946113586,0,414,753,958
7b6f2cec8383,cyclar_data_29a,182,28,2,0.9010930061340332,828,512,1081,672
7b6f2cec8383,cyclar_data_29a,182,42,2,0.9209164977073669,0,416,743,953
7b6f2cec8383,cyclar_data_29a,183,28,2,0.9151514172554016,817,508,1070,668
7b6f2cec8383,cyclar_data_29a,183,42,2,0.9215409755706787,0,419,731,960
7b6f2cec8383,cyclar_data_29a,184,28,2,0.905225396156311,805,505,1060,665
7b6f2cec8383,cyclar_data_29a,184,42,2,0.9243401885032654,0,423,717,964
7b6f2cec8383,cyclar_data_29a,185,28,2,0.9088547229766846,792,502,1048,661
7b6f2cec8383,cyclar_data_29a,185,42,2,0.9351713061332703,0,428,706,966
7b6f2cec8383,cyclar_data_29a,186,28,2,0.9093688726425171,781,502,1039,661
7b6f2cec8383,cyclar_data_29a,186,42,2,0.9327859878540039,0,437,695,968
7b6f2cec8383,cyclar_data_29a,187,28,2,0.9081268906593323,773,503,1031,661
7b6f2cec8383,cyclar_data_29a,187,42,2,0.9303711652755737,0,444,685,968
7b6f2cec8383,cyclar_data_29a,188,28,2,0.9068484306335449,766,505,1025,662
7b6f2cec8383,cyclar_data_29a,188,42,2,0.9374946355819702,0,449,676,969
7b6f2cec8383,cyclar_data_29a,189,28,2,0.9075999855995178,758,506,1018,665
7b6f2cec8383,cyclar_data_29a,189,42,2,0.9446893334388733,0,452,665,969
7b6f2cec8383,cyclar_data_29a,190,28,2,0.9077585935592651,747,507,1007,666
7b6f2cec8383,cyclar_data_29a,190,42,2,0.9445130825042725,0,452,652,967
7b6f2cec8383,cyclar_data_29a,191,28,2,0.9065748453140259,733,508,994,668
7b6f2cec8383,cyclar_data_29a,191,42,2,0.944595217704773,0,452,637,967
7b6f2cec8383,cyclar_data_29a,192,28,2,0.9097811579704285,715,506,978,666
7b6f2cec8383,cyclar_data_29a,192,42,2,0.9453455805778503,0,451,619,966
7b6f2cec8383,cyclar_data_29a,193,28,2,0.9008380770683289,694,503,960,661
7b6f2cec8383,cyclar_data_29a,193,42,2,0.9364925026893616,0,450,597,966
7b6f2cec8383,cyclar_data_29a,194,28,2,0.9069661498069763,673,499,940,656
7b6f2cec8383,cyclar_data_29a,194,42,2,0.9383012056350708,0,453,577,965
7b6f2cec8383,cyclar_data_29a,195,28,2,0.9065149426460266,655,497,923,654
7b6f2cec8383,cyclar_data_29a,195,42,2,0.9428931474685669,0,457,559,966
7b6f2cec8383,cyclar_data_29a,195,53,2,0.5770350098609924,1189,495,1292,816
7b6f2cec8383,cyclar_data_29a,196,28,2,0.8991259932518005,640,495,908,653
7b6f2cec8383,cyclar_data_29a,196,42,2,0.9414029121398926,0,462,545,968
7b6f2cec8383,cyclar_data_29a,197,28,2,0.8875970840454102,628,495,897,653
7b6f2cec8383,cyclar_data_29a,197,42,2,0.9438604712486267,0,468,531,969
7b6f2cec8383,cyclar_data_29a,198,28,2,0.8860834836959839,615,496,884,654
7b6f2cec8383,cyclar_data_29a,198,42,2,0.943294107913971,0,474,519,970
7b6f2cec8383,cyclar_data_29a,199,28,2,0.9057226181030273,601,497,870,655
7b6f2cec8383,cyclar_data_29a,199,42,2,0.9405868649482727,0,482,506,971
7b6f2cec8383,cyclar_data_29a,200,28,2,0.9039496779441833,586,498,856,655
7b6f2cec8383,cyclar_data_29a,200,42,2,0.9404011964797974,0,490,492,971
7b6f2cec8383,cyclar_data_29a,200,53,2,0.820975661277771,1168,442,1294,825
7b6f2cec8383,cyclar_data_29a,201,28,2,0.8992319703102112,572,499,844,658
7b6f2cec8383,cyclar_data_29a,201,42,2,0.9377132058143616,0,497,481,972
7b6f2cec8383,cyclar_data_29a,201,53,2,0.8039566874504089,1160,433,1294,826
7b6f2cec8383,cyclar_data_29a,202,28,2,0.9075106382369995,561,501,832,661
